mouse_Entrez_ID,mouse_Gene,mouse_scBAT_mean_count,mouse_WAT_mean_count,mouse_scBATvsWAT_LR,human_Genbank_accession,human_Gene,human_scBAT_mean_FPKM,human_WAT_mean_FPKM,human_scBATvsWAT_LR
70984,4931406C07Rik,8898.3333,4811.6667,1.5234,human ortholog not found or not included in human RNA-seq dataset
22272,Uqcrq,8877,2818,2.325,human ortholog not found or not included in human RNA-seq dataset
16971,Lrp1,8854.6667,17006,-0.32658,human ortholog not found or not included in human RNA-seq dataset
192185,Nadk,8830.3333,8187.6667,0.78204,human ortholog not found or not included in human RNA-seq dataset
22333,Vdac1,8798.6667,4716.3333,1.5795,human ortholog not found or not included in human RNA-seq dataset
11640,Akap1,8789.3333,2238,2.6016,human ortholog not found or not included in human RNA-seq dataset
13830,Stom,8788,3183.6667,2.1224,human ortholog not found or not included in human RNA-seq dataset
71679,Atp5h,8777.6667,4205.6667,1.7569,NM_001003785,ATP5H,2.11,0.45,2.23
27280,Phlda3,8755.3333,5879,1.2052,human ortholog not found or not included in human RNA-seq dataset
12785,Cnbp,8745.3333,9027,0.6856,human ortholog not found or not included in human RNA-seq dataset
18747,Prkaca,8738.3333,4593.6667,1.5855,human ortholog not found or not included in human RNA-seq dataset
11461,Actb,8731,35626,-1.2572,human ortholog not found or not included in human RNA-seq dataset
11749,Anxa6,8715.3333,14386.3333,-0.031386,human ortholog not found or not included in human RNA-seq dataset
59026,Huwe1,8669.3333,13614.6667,0.086007,human ortholog not found or not included in human RNA-seq dataset
18604,Pdk2,8665.6667,2942,2.1968,human ortholog not found or not included in human RNA-seq dataset
12176,Bnip3,8612.3333,8878,0.58824,human ortholog not found or not included in human RNA-seq dataset
20655,Sod1,8596.6667,7909,0.7924,human ortholog not found or not included in human RNA-seq dataset
22245,Uck1,8594.3333,2735,2.3142,human ortholog not found or not included in human RNA-seq dataset
211347,Pank3,8584.3333,19381,-0.54566,human ortholog not found or not included in human RNA-seq dataset
102632,Acad11,8576,5543,1.2557,human ortholog not found or not included in human RNA-seq dataset
227095,Hibch,8541,4727.3333,1.4949,human ortholog not found or not included in human RNA-seq dataset
21859,Timp3,8463,11406.3333,0.22185,NM_000362,TIMP3,370.37,79.68,2.22
381833,Prb1,8447,12.3333,10.0361,human ortholog not found or not included in human RNA-seq dataset
12387,Ctnnb1,8375.3333,11997.3333,0.19362,human ortholog not found or not included in human RNA-seq dataset
21685,Tef,8356.3333,7686,0.77478,human ortholog not found or not included in human RNA-seq dataset
13682,Eif4a2,8354.3333,12066.3333,0.20134,human ortholog not found or not included in human RNA-seq dataset
13205,Ddx3x,8295,10956.3333,0.32691,NM_001356,DDX3X,32.05,13.52,1.24
13205,Ddx3x,8295,10956.3333,0.32691,NM_001193417,DDX3X,27.97,9.62,1.54
241694,Ralgapa2,8284.3333,4889.6667,1.4086,human ortholog not found or not included in human RNA-seq dataset
107932,Chd4,8240.3333,10706,0.36153,human ortholog not found or not included in human RNA-seq dataset
11747,Anxa5,8225.6667,7618,0.7799,human ortholog not found or not included in human RNA-seq dataset
22359,Vldlr,8206.6667,2818.6667,2.1598,human ortholog not found or not included in human RNA-seq dataset
12215,Bsg,8190.3333,6555.6667,0.9966,human ortholog not found or not included in human RNA-seq dataset
57259,Tob2,8182.6667,3743.3333,1.796,human ortholog not found or not included in human RNA-seq dataset
56349,Net1,8177.6667,14177.3333,-0.15139,human ortholog not found or not included in human RNA-seq dataset
68738,Acss1,8162.6667,1672.3333,3.0575,NM_001252676,ACSS1,2.49,0.9,1.46
12827,Col4a2,8133.3333,14807.6667,-0.23594,human ortholog not found or not included in human RNA-seq dataset
224792,Gpr116,8108,8567.3333,0.56312,NM_015234,GPR116,1.13,0.01,6.69
269951,Idh2,8081.6667,4027,1.6751,human ortholog not found or not included in human RNA-seq dataset
28295,D10Jhu81e,8059.6667,2984,2.1012,human ortholog not found or not included in human RNA-seq dataset
70456,Mpc2,8057.3333,2852.3333,2.1626,human ortholog not found or not included in human RNA-seq dataset
67468,Mmd,8028,14142.3333,-0.17083,human ortholog not found or not included in human RNA-seq dataset
11459,Acta1,7958.3333,539.6667,4.5675,human ortholog not found or not included in human RNA-seq dataset
67040,Ddx17,7924.3333,15698.6667,-0.24465,human ortholog not found or not included in human RNA-seq dataset
22134,Tgoln1,7905,6794,0.88255,human ortholog not found or not included in human RNA-seq dataset
108654,Fam210a,7869.6667,2399,2.3874,NM_001098801,FAM210A,1.16,0.53,1.13
108654,Fam210a,7869.6667,2399,2.3874,NM_152352,FAM210A,16.2,7.54,1.1
14569,Gdi2,7820,10679,0.26412,human ortholog not found or not included in human RNA-seq dataset
72157,Pgm2,7798,5922.3333,1.0479,human ortholog not found or not included in human RNA-seq dataset
13194,Ddb1,7787.6667,9466.3333,0.41373,human ortholog not found or not included in human RNA-seq dataset
14874,Gstz1,7778.6667,11744.3333,0.046143,NM_145871,GSTZ1,0.62,0.01,6.06
12453,Ccni,7765.3333,7118.6667,0.83369,human ortholog not found or not included in human RNA-seq dataset
15488,Hsd17b4,7759,6427,0.92517,NM_001199291,HSD17B4,0.9,0.15,2.63
17913,Myo1c,7673.3333,10624.3333,0.21395,human ortholog not found or not included in human RNA-seq dataset
18984,Por,7673,10956.6667,0.12376,human ortholog not found or not included in human RNA-seq dataset
58810,Akr1a1,7672.3333,9363,0.40597,human ortholog not found or not included in human RNA-seq dataset
75735,Pank1,7664,587,4.3748,NM_148977,PANK1,0.96,0.44,1.13
110208,Pgd,7639.3333,5170,1.2373,human ortholog not found or not included in human RNA-seq dataset
68943,Pink1,7604,5358.3333,1.1759,human ortholog not found or not included in human RNA-seq dataset
67326,1700037H04Rik,7591.6667,3734.6667,1.6527,human ortholog not found or not included in human RNA-seq dataset
12257,Tspo,7568.6667,6444.6667,0.89132,human ortholog not found or not included in human RNA-seq dataset
223697,Sun2,7565.3333,10052.6667,0.29946,human ortholog not found or not included in human RNA-seq dataset
16898,Rps2,7557,11582.3333,0.13989,human ortholog not found or not included in human RNA-seq dataset
15926,Idh1,7553,6492.3333,0.8746,human ortholog not found or not included in human RNA-seq dataset
54403,Slc4a4,7552.6667,864.6667,3.7467,human ortholog not found or not included in human RNA-seq dataset
269523,Vcp,7544.3333,9089.3333,0.42678,human ortholog not found or not included in human RNA-seq dataset
57423,Atp5j2,7533.6667,2821.3333,2.1006,human ortholog not found or not included in human RNA-seq dataset
29876,Clic4,7508,10130.3333,0.23544,human ortholog not found or not included in human RNA-seq dataset
14004,Chchd2,7505.3333,4400,1.449,human ortholog not found or not included in human RNA-seq dataset
17775,Laptm4a,7495.6667,9658.3333,0.31507,human ortholog not found or not included in human RNA-seq dataset
56348,Hsd17b12,7479,5077.3333,1.2147,human ortholog not found or not included in human RNA-seq dataset
104130,Ndufb11,7471.6667,3040.6667,1.9908,human ortholog not found or not included in human RNA-seq dataset
72479,Hsdl2,7464.6667,4104.6667,1.514,human ortholog not found or not included in human RNA-seq dataset
66427,Cyb5b,7454,6212.3333,0.93777,human ortholog not found or not included in human RNA-seq dataset
18477,Prdx1,7418.6667,6409.3333,0.89829,human ortholog not found or not included in human RNA-seq dataset
12336,Capns1,7413.6667,6932.3333,0.78223,human ortholog not found or not included in human RNA-seq dataset
259300,Ehd2,7379.6667,15111.3333,-0.39402,human ortholog not found or not included in human RNA-seq dataset
68349,Ndufs3,7369,2608.6667,2.1764,human ortholog not found or not included in human RNA-seq dataset
67530,Uqcrb,7361.6667,2561.3333,2.1952,human ortholog not found or not included in human RNA-seq dataset
13063,Cycs,7358.6667,2211.3333,2.4107,NM_018947,CYCS,228.73,93.24,1.29
67300,Cltc,7350.6667,12057.6667,-0.004788,human ortholog not found or not included in human RNA-seq dataset
14828,Hspa5,7305.3333,11371,0.075212,human ortholog not found or not included in human RNA-seq dataset
66168,Grina,7266.6667,9177.6667,0.30821,human ortholog not found or not included in human RNA-seq dataset
69116,Ubr4,7263.3333,9504.3333,0.35394,human ortholog not found or not included in human RNA-seq dataset
18716,Pip,7259,15,9.5958,human ortholog not found or not included in human RNA-seq dataset
74143,Opa1,7254.6667,3324.6667,1.8133,NM_130836,OPA1,8.04,4.01,1
217869,Eif5,7242,8181.3333,0.54783,NM_183004,EIF5,1.38,0,11.74
18212,Ntrk2,7237,6556,0.7684,human ortholog not found or not included in human RNA-seq dataset
276770,Eif5a,7231.3333,8440.3333,0.5075,human ortholog not found or not included in human RNA-seq dataset
14600,Ghr,7222,18481.6667,-0.72435,NM_001242461,GHR,1.16,0.22,2.43
14600,Ghr,7222,18481.6667,-0.72435,NM_001242405,GHR,1.57,0,14.92
12866,Cox7a2,7212,2956,1.9599,human ortholog not found or not included in human RNA-seq dataset
27176,Rpl7a,7202.6667,11983.6667,0.020581,human ortholog not found or not included in human RNA-seq dataset
104215,Rhoq,7164.6667,5008.6667,1.1734,human ortholog not found or not included in human RNA-seq dataset
20918,Eif1,7155.6667,7035.6667,0.73639,human ortholog not found or not included in human RNA-seq dataset
16439,Itpr2,7153,2958,2.0386,human ortholog not found or not included in human RNA-seq dataset
19317,Qk,7150.6667,6150,0.89661,NM_206853,QKI,3.31,1.27,1.38
21813,Tgfbr2,7132.6667,8406.6667,0.50054,human ortholog not found or not included in human RNA-seq dataset
268373,Ppia,7126.6667,8912,0.40098,human ortholog not found or not included in human RNA-seq dataset
110821,Pcca,7115.3333,3143.6667,1.8263,NM_001127692,PCCA,2.6,0.69,1.92
66046,Ndufb5,7112,2328.6667,2.2941,human ortholog not found or not included in human RNA-seq dataset
54401,Ywhab,7111,17312,-0.61729,human ortholog not found or not included in human RNA-seq dataset
14775,Gpx1,7078.3333,7484.6667,0.5996,human ortholog not found or not included in human RNA-seq dataset
16852,Lgals1,7044.3333,8654.6667,0.36857,human ortholog not found or not included in human RNA-seq dataset
14137,Fdft1,7038.3333,1987.6667,2.4757,human ortholog not found or not included in human RNA-seq dataset
69632,Arhgef12,7031.3333,5756.3333,0.94611,human ortholog not found or not included in human RNA-seq dataset
68653,Samm50,7027.6667,2860.3333,1.9992,human ortholog not found or not included in human RNA-seq dataset
235135,Tmem45b,7018,6537.3333,0.71762,human ortholog not found or not included in human RNA-seq dataset
19989,Rpl7,7017,14642,-0.29901,human ortholog not found or not included in human RNA-seq dataset
20402,Zfp106,6998.3333,7117.3333,0.68284,human ortholog not found or not included in human RNA-seq dataset
54683,Prdx5,6978.6667,3986.3333,1.4784,human ortholog not found or not included in human RNA-seq dataset
11637,Ak2,6976.6667,8125.6667,0.4415,human ortholog not found or not included in human RNA-seq dataset
20512,Slc1a3,6966.3333,11026.6667,-0.04059,human ortholog not found or not included in human RNA-seq dataset
224647,D17Wsu92e,6943.3333,5871,0.94578,human ortholog not found or not included in human RNA-seq dataset
68066,Slc25a39,6915,3120.6667,1.8136,human ortholog not found or not included in human RNA-seq dataset
19016,Pparg,6910,4810.3333,1.1795,human ortholog not found or not included in human RNA-seq dataset
66885,Acadsb,6909,5487.6667,0.97287,human ortholog not found or not included in human RNA-seq dataset
18674,Slc25a3,6901.6667,7694,0.55009,NM_213611,SLC25A3,4.31,1.36,1.67
12499,Entpd5,6862.3333,3327,1.7357,human ortholog not found or not included in human RNA-seq dataset
20168,Rtn3,6820,7204.3333,0.58594,NM_001265590,RTN3,1.79,0.26,2.8
20168,Rtn3,6820,7204.3333,0.58594,NM_201428,RTN3,1.18,0.52,1.18
56357,Ivd,6798,6369.6667,0.74459,NM_001159508,IVD,1.95,0.74,1.4
14661,Glud1,6775,7347,0.5793,human ortholog not found or not included in human RNA-seq dataset
209378,Itih5,6758.3333,13307,-0.34854,human ortholog not found or not included in human RNA-seq dataset
15530,Hspg2,6757.6667,13305.6667,-0.36012,human ortholog not found or not included in human RNA-seq dataset
56551,Txn2,6735.6667,3332,1.7095,human ortholog not found or not included in human RNA-seq dataset
66961,Neat1,6735,18437,-0.76566,human ortholog not found or not included in human RNA-seq dataset
14732,Gpam,6724.3333,5366.3333,0.99123,human ortholog not found or not included in human RNA-seq dataset
66594,Uqcr11,6719,2400.6667,2.1447,human ortholog not found or not included in human RNA-seq dataset
27367,Rpl3,6717.3333,16308.6667,-0.50898,human ortholog not found or not included in human RNA-seq dataset
14936,Gys1,6642.6667,3810.3333,1.4457,NM_001161587,GYS1,5.64,1.35,2.06
233489,Picalm,6642,8206.6667,0.38557,NM_007166,PICALM,13.68,6.69,1.03
22201,Uba1,6634,7962,0.45993,human ortholog not found or not included in human RNA-seq dataset
67041,Oxct1,6622.6667,6941,0.60637,human ortholog not found or not included in human RNA-seq dataset
320939,5930403L14Rik,6596,1514,2.705,human ortholog not found or not included in human RNA-seq dataset
228026,Pdk1,6595.6667,3812.6667,1.5321,human ortholog not found or not included in human RNA-seq dataset
20768,Sephs2,6587,2549.6667,2.0316,human ortholog not found or not included in human RNA-seq dataset
78330,Ndufv3,6578.3333,2563,2.0353,human ortholog not found or not included in human RNA-seq dataset
69597,Afg3l2,6573.3333,2646.6667,2.0009,human ortholog not found or not included in human RNA-seq dataset
27050,Rps3,6544.3333,16638.3333,-0.57235,human ortholog not found or not included in human RNA-seq dataset
14218,Sh3pxd2a,6531.3333,9898.6667,0.057626,human ortholog not found or not included in human RNA-seq dataset
11303,Abca1,6511.3333,10540.6667,-0.014323,human ortholog not found or not included in human RNA-seq dataset
19247,Ptpn11,6510.6667,6398.6667,0.70653,human ortholog not found or not included in human RNA-seq dataset
66152,Uqcr10,6509,2179.3333,2.2458,human ortholog not found or not included in human RNA-seq dataset
20005,Rpl9,6506,11998.6667,-0.12866,human ortholog not found or not included in human RNA-seq dataset
12450,Ccng1,6504.6667,4705.6667,1.1715,human ortholog not found or not included in human RNA-seq dataset
11938,Atp2a2,6504,5318.3333,0.98191,human ortholog not found or not included in human RNA-seq dataset
74142,Lonp1,6492.3333,3513.6667,1.5576,NM_001276479,LONP1,0.82,0.39,1.06
66972,Slc25a23,6486.6667,3266.6667,1.6363,human ortholog not found or not included in human RNA-seq dataset
14694,Gnb2l1,6486,17909,-0.68936,human ortholog not found or not included in human RNA-seq dataset
71755,Dhdh,6477,4798.6667,1.0686,human ortholog not found or not included in human RNA-seq dataset
14797,Aes,6464.6667,6220.3333,0.78631,human ortholog not found or not included in human RNA-seq dataset
66890,Lman2,6404.6667,7142,0.52865,human ortholog not found or not included in human RNA-seq dataset
16412,Itgb1,6402.3333,11190.6667,-0.11382,NM_033668,ITGB1,23.02,8.9,1.37
12390,Cav2,6401.3333,10905.3333,-0.12876,human ortholog not found or not included in human RNA-seq dataset
22627,Ywhae,6395.3333,8156.6667,0.35201,human ortholog not found or not included in human RNA-seq dataset
16997,Ltbp2,6370.6667,2120,2.2747,NM_000428,LTBP2,11.43,4.78,1.26
12869,Cox8b,6362.6667,1031.3333,3.2539,human ortholog not found or not included in human RNA-seq dataset
12540,Cdc42,6356.6667,12122,-0.19797,human ortholog not found or not included in human RNA-seq dataset
26457,Slc27a1,6352.3333,12782.6667,-0.39113,human ortholog not found or not included in human RNA-seq dataset
75406,Ndufs7,6336,2093.3333,2.2818,human ortholog not found or not included in human RNA-seq dataset
68342,Ndufb10,6332.6667,2744.3333,1.8897,human ortholog not found or not included in human RNA-seq dataset
22027,Hsp90b1,6318,13793,-0.40622,human ortholog not found or not included in human RNA-seq dataset
64817,Svep1,6313,5497,0.79772,NM_153366,SVEP1,61.48,24.58,1.32
17850,Mut,6305,4162.3333,1.2482,human ortholog not found or not included in human RNA-seq dataset
15007,H2-Q10,6303,2492.3333,1.9649,human ortholog not found or not included in human RNA-seq dataset
56462,Mtch1,6298,3872,1.3884,human ortholog not found or not included in human RNA-seq dataset
11840,Arf1,6251.6667,7636,0.43038,human ortholog not found or not included in human RNA-seq dataset
433256,Acsl5,6249.3333,3359,1.6363,human ortholog not found or not included in human RNA-seq dataset
20088,Rps24,6239.3333,12556.3333,-0.24438,human ortholog not found or not included in human RNA-seq dataset
20102,Rps4x,6237.3333,16997,-0.67994,human ortholog not found or not included in human RNA-seq dataset
116847,Prelp,6231,13929.6667,-0.5311,NM_201348,PRELP,0.98,0.38,1.36
56384,Letm1,6229.3333,2543.6667,1.9898,human ortholog not found or not included in human RNA-seq dataset
12017,Bag1,6225,4425.6667,1.159,human ortholog not found or not included in human RNA-seq dataset
13476,Reep5,6219,7791.6667,0.33489,human ortholog not found or not included in human RNA-seq dataset
13350,Dgat1,6210.3333,5085.6667,0.93566,human ortholog not found or not included in human RNA-seq dataset
231070,Insig1,6207.6667,4717.3333,1.0463,human ortholog not found or not included in human RNA-seq dataset
20324,Sdpr,6189,10959,-0.18494,human ortholog not found or not included in human RNA-seq dataset
21366,Slc6a6,6187.3333,6362.3333,0.65154,human ortholog not found or not included in human RNA-seq dataset
17904,Myl6,6185.3333,8616,0.22091,human ortholog not found or not included in human RNA-seq dataset
26961,Rpl8,6181.6667,13798.6667,-0.38729,human ortholog not found or not included in human RNA-seq dataset
106529,Tecr,6180.6667,3612,1.4617,human ortholog not found or not included in human RNA-seq dataset
75475,Oplah,6163,2998.3333,1.6601,human ortholog not found or not included in human RNA-seq dataset
22334,Vdac2,6157.3333,4276,1.2318,human ortholog not found or not included in human RNA-seq dataset
14381,G6pdx,6151.6667,4104,1.2413,human ortholog not found or not included in human RNA-seq dataset
12406,Serpinh1,6150.6667,8528,0.17778,human ortholog not found or not included in human RNA-seq dataset
53599,Cd164,6144,9985,-0.0066924,human ortholog not found or not included in human RNA-seq dataset
14688,Gnb1,6138.3333,7640.6667,0.39921,human ortholog not found or not included in human RNA-seq dataset
52502,Carhsp1,6138.3333,4791,1.0065,NM_001042476,CARHSP1,0.65,0.3,1.11
14590,Ggh,6130,1199.6667,2.9741,human ortholog not found or not included in human RNA-seq dataset
56442,Serinc1,6128,7423.6667,0.39894,human ortholog not found or not included in human RNA-seq dataset
20658,Son,6125.6667,13464,-0.38523,human ortholog not found or not included in human RNA-seq dataset
71900,Tmem106b,6119,4127.3333,1.2726,human ortholog not found or not included in human RNA-seq dataset
22186,Uba52,6092.3333,5918.3333,0.77656,human ortholog not found or not included in human RNA-seq dataset
20250,Scd2,6088.6667,5766.3333,0.78979,human ortholog not found or not included in human RNA-seq dataset
19298,Pex19,6079.3333,6024,0.65986,human ortholog not found or not included in human RNA-seq dataset
72289,Malat1,6064,15526.6667,-0.60913,human ortholog not found or not included in human RNA-seq dataset
17164,Mapkapk2,6037.6667,3673.3333,1.446,human ortholog not found or not included in human RNA-seq dataset
83945,Dnaja3,6014.6667,2332.3333,2.0501,NM_005147,DNAJA3,5.71,2.4,1.25
19244,Ptp4a2,6014.3333,9174,0.13752,human ortholog not found or not included in human RNA-seq dataset
19921,Rpl19,6007.3333,11569,-0.17953,human ortholog not found or not included in human RNA-seq dataset
108958,Fam73b,6007.3333,2679.3333,1.8046,human ortholog not found or not included in human RNA-seq dataset
67130,Ndufa6,5994.6667,2309.3333,2.0671,human ortholog not found or not included in human RNA-seq dataset
13106,Cyp2e1,5991.6667,38612,-2.0461,human ortholog not found or not included in human RNA-seq dataset
18555,Cdk16,5988.6667,3780,1.3337,human ortholog not found or not included in human RNA-seq dataset
16438,Itpr1,5969,4142,1.2584,human ortholog not found or not included in human RNA-seq dataset
11852,Rhob,5964.3333,4921,0.89399,human ortholog not found or not included in human RNA-seq dataset
58214,Cst10,5963,9.3333,9.9922,human ortholog not found or not included in human RNA-seq dataset
58805,Mlxipl,5962.6667,2152.6667,2.1051,human ortholog not found or not included in human RNA-seq dataset
14132,Fcgrt,5957.6667,6907.3333,0.43782,human ortholog not found or not included in human RNA-seq dataset
11848,Rhoa,5956.6667,9634.3333,0.021245,human ortholog not found or not included in human RNA-seq dataset
224796,Clic5,5955.6667,1109.6667,3.0701,human ortholog not found or not included in human RNA-seq dataset
76846,Rps9,5955,13575.3333,-0.42359,human ortholog not found or not included in human RNA-seq dataset
13518,Dst,5942.6667,12304.3333,-0.42552,human ortholog not found or not included in human RNA-seq dataset
75705,Eif4b,5939.6667,11755.6667,-0.23542,human ortholog not found or not included in human RNA-seq dataset
15483,Hsd11b1,5897.3333,6412,0.5201,NM_005525,HSD11B1,23.19,9.49,1.29
109168,Atl3,5880.3333,8197.3333,0.19307,human ortholog not found or not included in human RNA-seq dataset
